Number of Models: 10
Test Accuracies: [80.71878279118573, 74.31794333683106, 70.85519412381952, 66.2906610703043, 79.74816369359917, 75.65582371458552, 79.74816369359917, 75.1311647429171, 78.09548793284365, 71.79958027282267]
Mean Accuracy: 75.23609653725079
Standard Deviation: 4.606835746153762
Total Time: 0:20:56.096788



########## Model 1 ##########

Test Accuracy: 80.71878279118573


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      61 |     0.894936 |          0.90994  |         0.721163 |              0.721576 |
|      62 |     0.89563  |          0.905035 |         0.720355 |              0.722222 |
|      63 |     0.897138 |          0.898381 |         0.721163 |              0.721576 |
|      64 |     0.896494 |          0.904406 |         0.72084  |              0.722868 |
|      65 |     0.896786 |          0.911168 |         0.72084  |              0.722868 |
|      66 |     0.896658 |          0.902914 |         0.718094 |              0.71447  |
|      67 |     0.897032 |          0.909674 |         0.718094 |              0.71447  |
|      68 |     0.895767 |          0.914007 |         0.718094 |              0.71447  |
|      69 |     0.896095 |          0.916236 |         0.72084  |              0.722868 |
|      70 |     0.895197 |          0.907319 |         0.720355 |              0.722222 |
|      71 |     0.896661 |          0.911005 |         0.693861 |              0.695736 |
|      72 |     0.895174 |          0.909657 |         0.717771 |              0.715762 |
|      73 |     0.895652 |          0.904121 |         0.72084  |              0.722868 |
|      74 |     0.89583  |          0.915415 |         0.717609 |              0.713824 |
|      75 |     0.895744 |          0.901317 |         0.72084  |              0.722868 |
|      76 |     0.894567 |          0.916216 |         0.721163 |              0.721576 |
|      77 |     0.897762 |          0.9168   |         0.718094 |              0.71447  |
|      78 |     0.895579 |          0.903837 |         0.721163 |              0.721576 |
|      79 |     0.896642 |          0.900869 |         0.721163 |              0.721576 |
|      80 |     0.895483 |          0.904488 |         0.72084  |              0.722868 |
|      81 |     0.896846 |          0.908128 |         0.718094 |              0.71447  |
|      82 |     0.896975 |          0.906754 |         0.72084  |              0.722868 |
|      83 |     0.895621 |          0.896674 |         0.72084  |              0.722868 |
|      84 |     0.895004 |          0.904809 |         0.717609 |              0.713824 |
|      85 |     0.895392 |          0.906015 |         0.720679 |              0.72093  |
|      86 |     0.897302 |          0.910939 |         0.721163 |              0.721576 |
|      87 |     0.895941 |          0.918547 |         0.72084  |              0.722868 |
|      88 |     0.895113 |          0.902588 |         0.718094 |              0.71447  |
|      89 |     0.89449  |          0.90609  |         0.72084  |              0.722868 |
|      90 |     0.895546 |          0.914995 |         0.721163 |              0.721576 |
|      91 |     0.898716 |          0.906479 |         0.721163 |              0.721576 |
|      92 |     0.896192 |          0.907645 |         0.721163 |              0.721576 |
|      93 |     0.892595 |          0.904146 |         0.72084  |              0.722868 |
|      94 |     0.893905 |          0.914183 |         0.720679 |              0.72093  |
|      95 |     0.895939 |          0.905115 |         0.721163 |              0.721576 |
|      96 |     0.89505  |          0.90628  |         0.72084  |              0.722868 |
|      97 |     0.895341 |          0.908927 |         0.721163 |              0.721576 |
|      98 |     0.894705 |          0.905613 |         0.718094 |              0.71447  |
|      99 |     0.895384 |          0.904532 |         0.718094 |              0.71447  |
|     100 |     0.895048 |          0.907082 |         0.718094 |              0.71447  |

########## Model 4 ##########

Test Accuracy: 66.2906610703043


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.7386   |          0.952896 |         0.615024 |              0.614341 |
|       2 |     0.911877 |          0.859447 |         0.657997 |              0.660853 |
|       3 |     0.88012  |          0.852166 |         0.660743 |              0.669251 |
|       4 |     0.858173 |          0.821051 |         0.660582 |              0.662791 |
|       5 |     0.84548  |          0.831292 |         0.636834 |              0.644703 |
|       6 |     0.844185 |          0.816324 |         0.660582 |              0.662791 |
|       7 |     0.838187 |          0.832551 |         0.662843 |              0.670543 |
|       8 |     0.841314 |          0.822969 |         0.663166 |              0.669251 |
|       9 |     0.837791 |          0.831785 |         0.637157 |              0.643411 |
|      10 |     0.838635 |          0.822623 |         0.660582 |              0.662791 |
|      11 |     0.834531 |          0.829371 |         0.636349 |              0.644057 |
|      12 |     0.834947 |          0.817206 |         0.634087 |              0.636305 |
|      13 |     0.836298 |          0.832385 |         0.663166 |              0.669251 |
|      14 |     0.834388 |          0.822285 |         0.663328 |              0.671189 |
|      15 |     0.835301 |          0.817529 |         0.663166 |              0.669251 |
|      16 |     0.831555 |          0.817408 |         0.660582 |              0.662791 |
|      17 |     0.831891 |          0.817607 |         0.663651 |              0.669897 |
|      18 |     0.830232 |          0.821928 |         0.663328 |              0.671189 |
|      19 |     0.833776 |          0.81874  |         0.663328 |              0.671189 |
|      20 |     0.833788 |          0.815619 |         0.663651 |              0.669897 |
|      21 |     0.832995 |          0.814991 |         0.662843 |              0.670543 |
|      22 |     0.831364 |          0.822215 |         0.660582 |              0.662791 |
|      23 |     0.829669 |          0.823635 |         0.660582 |              0.662791 |
|      24 |     0.837496 |          0.814189 |         0.663328 |              0.671189 |
|      25 |     0.829985 |          0.804989 |         0.663651 |              0.669897 |
|      26 |     0.834527 |          0.822113 |         0.663328 |              0.671189 |
|      27 |     0.831163 |          0.817379 |         0.663651 |              0.669897 |
|      28 |     0.829492 |          0.825881 |         0.662843 |              0.670543 |
|      29 |     0.830183 |          0.80924  |         0.663651 |              0.669897 |
|      30 |     0.83014  |          0.816713 |         0.660097 |              0.662145 |
|      31 |     0.834481 |          0.817218 |         0.663328 |              0.671189 |
|      32 |     0.827639 |          0.819779 |         0.660582 |              0.662791 |
|      33 |     0.827251 |          0.821554 |         0.663651 |              0.669897 |
|      34 |     0.830191 |          0.837801 |         0.644265 |              0.649225 |
|      35 |     0.830373 |          0.825062 |         0.660097 |              0.662145 |
|      36 |     0.830351 |          0.817549 |         0.663328 |              0.671189 |
|      37 |     0.829538 |          0.811543 |         0.663166 |              0.669251 |
|      38 |     0.827287 |          0.821808 |         0.663651 |              0.669897 |
|      39 |     0.827743 |          0.823004 |         0.660582 |              0.662791 |
|      40 |     0.830233 |          0.81507  |         0.660582 |              0.662791 |
|      41 |     0.829147 |          0.81122  |         0.660582 |              0.662791 |
|      42 |     0.830982 |          0.810335 |         0.663166 |              0.669251 |
|      43 |     0.828424 |          0.815926 |         0.663651 |              0.669897 |
|      44 |     0.827855 |          0.811427 |         0.660582 |              0.662791 |
|      45 |     0.825998 |          0.809463 |         0.660582 |              0.662791 |
|      46 |     0.831986 |          0.817241 |         0.663651 |              0.669897 |
|      47 |     0.83112  |          0.815795 |         0.663651 |              0.669897 |
|      48 |     0.827505 |          0.817802 |         0.660582 |              0.662791 |
|      49 |     0.827766 |          0.817919 |         0.663328 |              0.671189 |
|      50 |     0.829514 |          0.816881 |         0.660582 |              0.662791 |
|      51 |     0.82622  |          0.81487  |         0.663166 |              0.669251 |
|      52 |     0.827716 |          0.812418 |         0.663328 |              0.671189 |
|      53 |     0.827417 |          0.809157 |         0.662843 |              0.670543 |
|      54 |     0.828979 |          0.810093 |         0.662843 |              0.670543 |
|      55 |     0.83097  |          0.809003 |         0.663651 |              0.669897 |
|      56 |     0.828886 |          0.809945 |         0.663328 |              0.671189 |
|      57 |     0.826094 |          0.813036 |         0.663651 |              0.669897 |
|      58 |     0.829909 |          0.819623 |         0.662843 |              0.670543 |
|      59 |     0.831096 |          0.810376 |         0.660582 |              0.662791 |
|      60 |     0.830761 |          0.819455 |         0.660582 |              0.662791 |
|      61 |     0.826224 |          0.816212 |         0.663651 |              0.669897 |
|      62 |     0.828459 |          0.821859 |         0.662843 |              0.670543 |
|      63 |     0.828525 |          0.809196 |         0.660582 |              0.662791 |
|      64 |     0.827042 |          0.81387  |         0.663328 |              0.671189 |
|      65 |     0.826856 |          0.810702 |         0.660097 |              0.662145 |
|      66 |     0.825857 |          0.811646 |         0.660582 |              0.662791 |
|      67 |     0.823946 |          0.807018 |         0.663328 |              0.671189 |
|      68 |     0.826942 |          0.816169 |         0.663328 |              0.671189 |
|      69 |     0.826627 |          0.802281 |         0.662843 |              0.670543 |
