Number of Models: 10
Test Accuracies: [82.0110497237569, 82.40883977900553, 81.87845303867404, 82.32044198895028, 82.05524861878453, 82.29834254143647, 82.23204419889503, 82.25414364640883, 81.90055248618785, 82.05524861878453]
Mean Accuracy: 82.1414364640884
Standard Deviation: 0.1850292657585375
Total Time: 0:26:27.800089



########## Model 1 ##########

Test Accuracy: 82.0110497237569


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      28 |     0.549828 |          0.579605 |         0.82104  |              0.823081 |
|      29 |     0.550462 |          0.584639 |         0.823081 |              0.824714 |
|      30 |     0.549875 |          0.588278 |         0.820359 |              0.823081 |
|      31 |     0.548188 |          0.585641 |         0.822537 |              0.825803 |
|      32 |     0.558109 |          0.606747 |         0.816821 |              0.817093 |
|      33 |     0.545855 |          0.567526 |         0.823898 |              0.82417  |
|      34 |     0.544559 |          0.595078 |         0.823081 |              0.821992 |
|      35 |     0.549213 |          0.578886 |         0.823762 |              0.824714 |
|      36 |     0.547535 |          0.588655 |         0.824442 |              0.824714 |
|      37 |     0.546322 |          0.563957 |         0.823217 |              0.821448 |
|      38 |     0.545541 |          0.573989 |         0.825531 |              0.824714 |
|      39 |     0.540174 |          0.57721  |         0.824442 |              0.826347 |
|      40 |     0.539787 |          0.57965  |         0.824442 |              0.822537 |
|      41 |     0.543069 |          0.578544 |         0.824986 |              0.822537 |
|      42 |     0.545245 |          0.56833  |         0.823762 |              0.826347 |
|      43 |     0.541854 |          0.582948 |         0.82417  |              0.821448 |
|      44 |     0.542001 |          0.56974  |         0.823081 |              0.822537 |
|      45 |     0.595116 |          0.58287  |         0.822401 |              0.821448 |
|      46 |     0.543359 |          0.579319 |         0.824034 |              0.825803 |
|      47 |     0.547452 |          0.573369 |         0.824034 |              0.821448 |
|      48 |     0.538921 |          0.573658 |         0.825122 |              0.82417  |
|      49 |     0.554155 |          0.583024 |         0.821584 |              0.822537 |
|      50 |     0.540492 |          0.581288 |         0.824714 |              0.823625 |
|      51 |     0.53503  |          0.582106 |         0.824986 |              0.821992 |
|      52 |     0.53558  |          0.58203  |         0.824578 |              0.820904 |
|      53 |     0.537914 |          0.581715 |         0.825531 |              0.824714 |
|      54 |     0.536756 |          0.583159 |         0.821448 |              0.823081 |
|      55 |     0.548771 |          0.581947 |         0.823898 |              0.823625 |
|      56 |     0.537804 |          0.575416 |         0.825395 |              0.822537 |
|      57 |     0.534956 |          0.585304 |         0.825531 |              0.824714 |
|      58 |     0.536259 |          0.572372 |         0.825803 |              0.822537 |
|      59 |     0.531973 |          0.583409 |         0.825395 |              0.821992 |
|      60 |     0.548553 |          0.592893 |         0.811377 |              0.820359 |
|      61 |     0.572631 |          0.578131 |         0.820223 |              0.823081 |
